appid,linux,mac,windows
941630,0,0,1
941650,0,0,1
941730,0,0,1
941790,0,0,1
941800,0,0,1
941810,0,0,1
941830,0,0,1
941850,0,0,1
941860,0,0,1
941870,0,0,1
941920,0,0,1
942020,0,1,1
942050,1,0,1
942060,1,1,1
942200,0,0,1
942250,1,1,1
942300,0,1,1
942310,0,0,1
942320,0,0,1
942340,0,0,1
942480,0,0,1
942510,0,0,1
942520,1,1,1
942600,0,0,1
942760,0,0,1
942900,0,0,1
942920,0,0,1
942930,0,0,1
942970,0,0,1
943010,0,0,1
943030,0,1,1
943080,0,0,1
943100,0,0,1
943130,0,0,1
943170,0,0,1
943190,1,0,1
943230,0,0,1
943290,0,0,1
943380,0,1,1
943390,0,0,1
943410,1,1,1
943440,0,0,1
943510,0,0,1
943590,1,1,1
943630,1,1,1
943640,1,1,1
943680,0,0,1
943710,1,1,1
943810,0,0,1
943880,0,0,1
943900,0,1,1
943920,1,0,1
943950,0,0,1
943960,1,1,1
943970,0,0,1
944030,0,0,1
944100,0,0,1
944120,0,0,1
944220,0,0,1
944340,0,1,1
944370,0,0,1
944380,0,0,1
944420,0,0,1
944440,0,0,1
944450,0,1,1
944500,0,0,1
944530,0,0,1
944550,0,0,1
944560,0,0,1
944590,0,1,1
944610,0,0,1
944630,0,0,1
944640,0,0,1
944650,1,1,1
944710,0,0,1
944730,1,1,1
944740,0,0,1
944770,1,0,1
944810,0,1,1
944830,0,1,1
944840,0,0,1
944960,0,0,1
945100,0,0,1
945110,0,1,1
945140,0,1,1
945240,0,0,1
945340,1,1,1
945360,0,0,1
945390,0,0,1
945440,0,1,1
945460,0,0,1
945490,0,0,1
945500,0,0,1
945520,0,0,1
945580,0,0,1
945590,0,0,1
945610,0,0,1
945700,0,0,1
945820,1,1,1
945850,0,0,1
945880,0,0,1
945890,0,0,1
945910,0,1,1
945920,0,0,1
946000,0,0,1
946010,0,1,1
946040,1,1,1
946080,0,1,1
946090,0,0,1
946170,0,1,1
946190,0,0,1
946200,0,1,1
946210,0,0,1
946300,0,0,1
946330,0,0,1
946340,0,0,1
946380,0,0,1
946490,0,0,1
946500,0,0,1
946550,0,0,1
946560,1,1,1
946600,1,1,1
946610,0,0,1
946650,1,1,1
946660,1,1,1
946690,0,0,1
946700,0,0,1
946780,1,1,1
946790,0,1,1
946800,0,0,1
946810,0,0,1
946950,0,0,1
947110,0,0,1
947120,1,1,1
947250,0,0,1
947260,0,0,1
947270,0,1,1
947290,1,1,1
947300,0,0,1
947310,1,1,1
947390,1,1,1
947400,0,1,1
947430,0,0,1
947450,0,0,1
947470,0,1,1
947490,0,0,1
947530,0,0,1
947540,0,0,1
947580,0,0,1
947830,0,0,1
947960,0,0,1
947970,0,0,1
948080,0,0,1
948100,0,1,1
948120,0,0,1
948200,0,0,1
948240,0,0,1
948270,0,1,1
948320,0,0,1
948330,1,1,1
948350,0,1,1
948420,1,1,1
948460,0,0,1
948470,0,0,1
948510,0,0,1
948630,0,1,1
948650,0,0,1
948660,0,0,1
948690,0,0,1
948730,0,1,1
948770,0,0,1
948830,0,1,1
948840,0,0,1
948990,0,0,1
949000,0,0,1
949030,0,0,1
949050,0,1,1
949060,0,1,1
949150,0,0,1
949170,0,0,1
949210,1,1,1
949290,0,0,1
949330,1,1,1
949370,0,0,1
949380,1,0,1
949390,0,0,1
949420,0,0,1
949500,1,1,1
949520,0,0,1
949530,1,1,1
949580,0,0,1
949630,0,0,1
949670,0,0,1
949690,0,0,1
949700,0,1,1
949710,0,1,1
949770,0,0,1
949790,1,1,1
949800,1,1,1
949810,0,0,1
949820,0,0,1
949830,0,0,1
949880,0,0,1
949890,0,0,1
949910,0,0,1
949930,1,1,1
949960,0,1,1
949970,0,0,1
949990,0,0,1
950100,0,0,1
950130,0,0,1
950140,0,1,1
950160,0,0,1
950210,0,0,1
950240,0,0,1
950250,0,0,1
950300,0,0,1
950360,0,0,1
950370,0,0,1
950380,0,0,1
950510,0,0,1
950530,0,0,1
950570,0,0,1
950730,0,0,1
950750,0,0,1
950780,0,0,1
950810,0,0,1
950830,0,0,1
950850,0,1,1
950890,1,1,1
950910,0,0,1
950990,0,0,1
951000,0,0,1
951010,0,0,1
951020,0,0,1
951030,0,1,1
951050,0,0,1
951090,0,0,1
951110,0,0,1
951130,0,1,1
951140,0,0,1
951160,0,0,1
951170,0,0,1
951180,0,0,1
951220,0,0,1
951240,0,0,1
951250,0,1,1
951260,0,0,1
951320,0,0,1
951330,0,0,1
951360,1,0,1
951420,1,1,1
951440,1,0,1
951450,0,0,1
951470,0,0,1
951500,1,1,1
951640,0,0,1
951690,0,0,1
951700,0,0,1
951740,0,0,1
951810,0,0,1
951920,0,0,1
951940,1,1,1
952010,1,1,1
952020,1,1,1
952030,1,1,1
952040,0,0,1
952050,0,0,1
952090,1,0,1
952120,0,0,1
952130,0,0,1
952140,0,0,1
952250,0,1,1
952330,0,0,1
952400,1,1,1
952420,1,1,1
952460,1,1,1
952510,0,0,1
952530,0,0,1
952680,0,0,1
952850,0,0,1
952860,0,0,1
952910,0,1,1
952920,0,0,1
952930,0,0,1
952950,0,0,1
953050,0,0,1
953060,1,1,1
953120,0,0,1
953150,0,0,1
953170,0,0,1
953230,0,0,1
953250,0,1,1
953290,0,0,1
953300,0,1,1
953340,0,0,1
953440,0,0,1
953570,0,0,1
953580,0,0,1
953610,0,0,1
953640,1,1,1
953700,0,0,1
953740,0,0,1
953750,1,1,1
953760,1,1,1
953790,0,0,1
953820,0,0,1
953840,0,0,1
953900,1,1,1
953920,0,0,1
953950,0,0,1
953990,0,0,1
954000,0,0,1
954010,0,0,1
954070,0,0,1
954150,0,0,1
954160,0,0,1
954170,0,0,1
954240,0,0,1
954270,0,0,1
954350,0,0,1
954360,1,1,1
954400,1,1,1
954410,1,1,1
954420,0,0,1
954530,0,0,1
954590,0,0,1
954720,0,0,1
954760,0,0,1
954780,0,0,1
954870,0,0,1
954920,1,0,1
955030,0,0,1
955060,0,0,1
955070,0,0,1
955120,1,0,1
955190,0,0,1
955230,0,0,1
955260,1,1,1
955290,1,1,1
955310,0,0,1
955320,1,1,1
955360,1,1,1
955370,1,1,1
955380,1,1,1
955400,0,1,1
955410,1,1,1
955470,0,0,1
955490,0,0,1
955530,0,0,1
955540,1,1,1
955570,0,0,1
955580,0,0,1
955600,0,0,1
955620,0,0,1
955640,0,0,1
955670,0,0,1
955790,0,0,1
955880,0,0,1
955890,0,1,1
955900,0,0,1
955980,0,0,1
956000,1,0,1
956010,0,1,1
956060,0,1,1
956090,0,0,1
956100,0,0,1
956150,0,0,1
956200,0,0,1
956210,0,0,1
956240,0,1,1
956280,0,1,1
956350,0,0,1
956360,0,1,1
956400,0,0,1
956430,1,0,1
956450,0,1,1
956480,0,0,1
956500,0,0,1
956590,0,0,1
956620,1,1,1
956880,0,0,1
957050,0,0,1
957080,0,0,1
957180,0,0,1
957190,0,0,1
957280,0,0,1
957350,0,0,1
957390,0,0,1
957410,0,1,1
957430,0,0,1
957440,0,1,1
957490,0,0,1
957570,0,0,1
957590,1,1,1
957720,0,0,1
957790,0,0,1
957810,0,0,1
957850,0,0,1
957890,0,1,1
957930,0,0,1
958050,1,1,1
958090,0,0,1
958130,0,0,1
958200,0,0,1
958230,0,0,1
958280,0,0,1
958300,0,0,1
958310,0,0,1
958320,1,1,1
958480,0,0,1
958510,0,0,1
958640,0,0,1
958650,0,0,1
958680,0,0,1
958690,1,1,1
958740,0,0,1
958790,0,0,1
958900,0,0,1
958960,0,0,1
958990,0,1,1
959020,0,0,1
959030,0,0,1
959080,1,1,1
959090,0,0,1
959130,0,0,1
959170,0,0,1
959200,0,0,1
959260,0,0,1
959340,0,0,1
959400,0,0,1
959410,0,0,1
959440,0,0,1
959480,0,0,1
959520,0,0,1
959540,1,1,1
959590,0,0,1
959730,0,0,1
959750,0,0,1
959770,0,0,1
959830,0,0,1
959850,0,0,1
959890,0,0,1
959920,0,0,1
959930,0,0,1
959940,0,0,1
959960,0,0,1
959980,0,0,1
959990,0,0,1
960010,0,0,1
960030,0,0,1
960040,0,0,1
960090,0,0,1
960130,0,0,1
960150,0,0,1
960190,0,0,1
960200,0,0,1
960270,0,0,1
960280,0,0,1
960320,0,1,1
960330,0,0,1
960340,0,0,1
960360,0,0,1
960370,0,0,1
960380,0,0,1
960430,1,1,1
960550,1,1,1
960600,0,0,1
960610,0,0,1
960660,1,0,1
960700,0,0,1
960800,0,0,1
960820,0,0,1
961040,0,1,1
961060,1,1,1
961110,0,0,1
961190,1,0,1
961210,0,0,1
961220,0,0,1
961230,0,0,1
961240,0,0,1
961270,0,0,1
961420,0,0,1
961460,0,1,1
961510,0,0,1
961560,0,0,1
961620,0,1,1
961640,1,1,1
961660,0,0,1
961680,0,0,1
961700,0,0,1
961710,0,0,1
961720,0,1,1
961740,0,1,1
961750,0,0,1
961860,0,0,1
961870,0,0,1
961920,0,0,1
962050,0,0,1
962060,0,0,1
962080,0,0,1
962170,0,1,1
962250,0,0,1
962270,0,0,1
962280,0,0,1
962290,0,0,1
962370,0,0,1
962380,0,0,1
962390,1,1,1
962400,0,0,1
962450,0,0,1
962490,0,1,1
962510,1,1,1
962610,0,0,1
962650,0,0,1
962710,1,0,1
962730,0,0,1
962940,0,0,1
962950,0,0,1
962970,0,0,1
963000,0,1,1
963020,0,0,1
963050,0,1,1
963080,0,0,1
963110,0,1,1
963150,0,0,1
963170,1,1,1
963210,0,0,1
963280,1,1,1
963290,0,0,1
963330,0,0,1
963360,1,0,1
963370,0,0,1
963450,0,1,1
963510,0,0,1
963570,0,0,1
963660,0,0,1
963680,0,0,1
963690,0,1,1
963710,0,0,1
963770,1,0,1
963830,1,1,1
963860,1,1,1
963900,0,0,1
963910,0,0,1
963930,0,0,1
963960,0,0,1
964030,1,1,1
964040,0,1,1
964050,0,0,1
964060,0,0,1
964070,0,0,1
964100,0,1,1
964110,0,0,1
964130,1,1,1
964170,0,0,1
964180,0,0,1
964190,0,0,1
964210,0,0,1
964220,0,0,1
964230,0,0,1
964300,0,0,1
964340,0,0,1
964350,0,0,1
964460,0,0,1
964470,0,0,1
964700,1,0,1
964750,1,1,1
964770,0,1,1
964810,0,0,1
964920,0,0,1
964960,0,0,1
964970,0,0,1
964990,0,1,1
965010,0,0,1
965030,0,0,1
965060,0,1,1
965080,0,0,1
965110,0,0,1
965160,0,0,1
965240,0,0,1
965250,0,0,1
965300,0,0,1
965310,0,0,1
965320,0,0,1
965410,1,1,1
965450,0,0,1
965460,0,0,1
965470,0,0,1
965480,0,1,1
965490,0,1,1
965640,0,0,1
965670,0,0,1
965730,0,0,1
965760,0,0,1
965810,0,0,1
965830,0,0,1
965840,0,0,1
965860,0,0,1
965880,0,0,1
965900,0,0,1
965920,0,1,1
965940,1,0,1
965960,0,0,1
966000,0,1,1
966010,0,0,1
966020,0,0,1
966160,0,1,1
966180,1,1,1
966210,0,0,1
966240,0,0,1
966330,0,0,1
966370,0,0,1
966420,0,0,1
966450,0,0,1
966460,0,0,1
966530,0,0,1
966540,0,0,1
966580,0,0,1
966590,0,0,1
966600,0,1,1
966630,0,0,1
966680,0,0,1
966720,0,0,1
966760,0,1,1
967050,0,1,1
967060,0,1,1
967100,0,0,1
967130,0,0,1
967170,0,0,1
967180,0,1,1
967210,0,1,1
967250,0,0,1
967290,0,0,1
967370,0,0,1
967410,0,0,1
967430,0,0,1
967440,0,0,1
967450,0,0,1
967490,0,0,1
967910,0,0,1
968170,0,0,1
968200,0,1,1
968210,0,0,1
968250,0,1,1
968290,0,0,1
968300,1,1,1
968310,0,0,1
968320,0,0,1
968350,0,1,1
968360,0,0,1
968380,0,0,1
968420,1,1,1
968430,0,0,1
968440,0,0,1
968450,0,0,1
968460,0,0,1
968470,0,0,1
968500,0,1,1
968540,0,0,1
968560,0,0,1
968570,0,0,1
968600,1,1,1
968620,0,0,1
968700,0,1,1
968730,0,0,1
968780,0,0,1
968790,0,0,1
968820,0,1,1
968950,1,1,1
968980,0,1,1
968990,0,1,1
969060,1,0,1
969130,0,0,1
969230,0,0,1
969240,0,0,1
969350,0,0,1
969480,1,1,1
969690,0,0,1
969700,0,0,1
969740,0,0,1
969860,0,1,1
969870,0,0,1
969880,0,0,1
969970,0,0,1
970000,0,0,1
970030,0,0,1
970090,0,0,1
970130,0,0,1
970140,1,0,1
970190,0,0,1
970200,0,0,1
970240,0,1,1
970260,0,0,1
970360,0,0,1
970390,1,1,1
970470,1,0,1
970510,0,0,1
970530,0,0,1
970550,1,1,1
970570,0,0,1
970580,1,1,1
970650,0,1,1
970660,0,1,1
970680,0,1,1
970690,0,1,1
970710,0,1,1
970730,0,0,1
970810,0,0,1
970900,0,1,1
970910,0,1,1
970970,0,0,1
970980,0,0,1
971060,0,0,1
971070,0,0,1
971090,0,0,1
971120,1,1,1
971130,0,0,1
971280,0,0,1
971350,0,0,1
971400,0,0,1
971430,1,1,1
971450,0,0,1
971460,0,0,1
971480,0,0,1
971500,1,1,1
971540,0,0,1
971610,0,0,1
971640,0,1,1
971670,0,0,1
971680,0,0,1
971740,0,1,1
971780,0,0,1
971800,0,1,1
971900,0,0,1
972040,0,0,1
972050,0,0,1
972080,0,0,1
972200,0,0,1
972230,0,0,1
972280,0,0,1
972290,0,0,1
972480,0,0,1
972560,1,1,1
972600,0,0,1
972620,0,0,1
972740,0,0,1
972760,1,1,1
972850,0,0,1
972890,0,0,1
972910,0,0,1
972920,0,0,1
972940,1,0,1
973060,0,0,1
973090,0,0,1
973100,0,0,1
973110,0,0,1
973170,0,1,1
973240,1,1,1
973310,1,1,1
973350,0,0,1
973390,0,0,1
973440,0,0,1
973470,0,0,1
973560,0,1,1
973690,1,1,1
973700,0,0,1
973760,0,0,1
973800,0,0,1
973860,0,0,1
974010,0,0,1
974040,0,0,1
974070,0,0,1
974100,0,0,1
974110,1,0,1
974150,0,0,1
974160,0,0,1
974180,0,0,1
974200,0,0,1
974240,0,0,1
974250,0,0,1
974370,0,0,1
974390,0,1,1
974450,0,0,1
974490,0,0,1
974530,0,0,1
974600,0,1,1
974670,0,0,1
974830,0,0,1
974840,0,0,1
974860,0,0,1
974870,0,0,1
974920,0,0,1
974950,0,0,1
974970,0,0,1
975000,0,0,1
975010,0,0,1
975020,0,0,1
975030,0,0,1
975050,0,0,1
975110,0,0,1
975120,0,0,1
975200,0,0,1
975220,0,0,1
975230,1,1,1
975240,0,0,1
975270,0,0,1
975290,0,0,1
975390,0,0,1
975410,0,0,1
975430,0,0,1
975600,0,0,1
975660,0,0,1
975680,0,0,1
975690,0,0,1
975700,0,0,1
975710,1,1,1
975770,1,1,1
975800,0,0,1
975860,0,0,1
975910,1,1,1
975980,0,1,1
976010,0,0,1
976020,0,1,1
976030,1,0,1
976060,0,0,1
976070,0,0,1
976090,0,0,1
976120,0,0,1
976160,0,0,1
976230,0,0,1
976240,0,0,1
976320,0,0,1
976340,0,0,1
976360,0,1,1
976390,0,0,1
976420,0,0,1
976440,0,0,1
976560,0,0,1
976580,0,0,1
976780,1,1,1
976830,0,0,1
976840,0,0,1
976850,0,0,1
976860,0,0,1
976870,0,0,1
976920,0,0,1
976940,0,0,1
976950,0,0,1
976960,0,0,1
976970,0,0,1
976980,0,0,1
977080,0,0,1
977090,0,0,1
977100,0,0,1
977110,0,0,1
977160,0,0,1
977200,0,0,1
977210,0,0,1
977260,0,0,1
977270,0,0,1
977290,0,0,1
977300,0,0,1
977310,1,0,1
977340,0,0,1
977390,0,0,1
977400,0,1,1
977430,0,0,1
977450,0,0,1
977460,0,0,1
977490,0,1,1
977500,0,0,1
977540,0,0,1
977570,0,0,1
977590,0,0,1
977640,0,0,1
977670,0,0,1
977690,0,0,1
977790,0,0,1
977810,0,1,1
977840,0,0,1
977900,0,0,1
977950,0,1,1
977980,0,0,1
978010,0,0,1
978020,0,0,1
978040,0,1,1
978110,0,1,1
978210,0,0,1
978250,0,1,1
978270,0,0,1
978290,0,0,1
978340,0,0,1
978380,0,1,1
978440,0,0,1
978450,0,0,1
978470,0,0,1
978490,0,0,1
978580,0,0,1
978620,0,0,1
978640,0,0,1
978670,0,0,1
978710,0,0,1
978790,0,0,1
978800,0,0,1
978840,0,0,1
978870,0,0,1
978910,0,0,1
978920,0,0,1
978970,0,0,1
979000,0,0,1
979010,0,0,1
979060,0,1,1
979080,0,0,1
979090,0,0,1
979100,0,0,1
979170,0,0,1
979220,0,0,1
979260,0,0,1
979290,0,0,1
979300,0,0,1
979320,0,0,1
979350,0,0,1
979390,0,1,1
979450,0,0,1
979500,0,0,1
979520,0,0,1
979530,0,0,1
979550,0,0,1
979560,0,0,1
979580,0,0,1
979600,0,1,1
979620,1,0,1
979680,0,0,1
979720,0,0,1
979740,0,0,1
979760,0,0,1
979790,0,0,1
979810,0,0,1
979880,0,0,1
979890,0,0,1
979900,0,0,1
979970,0,0,1
980060,0,0,1
980300,0,0,1
980320,0,0,1
980440,1,1,1
980490,0,0,1
980520,0,0,1
980600,0,0,1
980690,0,0,1
980730,0,0,1
980750,0,0,1
980830,0,0,1
980850,0,0,1
980880,0,1,1
980950,0,1,1
981100,0,0,1
981130,0,0,1
981140,0,0,1
981250,0,0,1
981260,0,0,1
981270,1,1,1
981290,0,0,1
981310,0,0,1
981410,0,1,1
981420,0,0,1
981440,0,0,1
981450,0,0,1
981490,0,0,1
981540,0,0,1
981550,0,0,1
981670,0,0,1
981710,0,0,1
981800,0,0,1
981850,0,0,1
981900,0,0,1
981910,0,0,1
981960,0,0,1
981990,0,0,1
982010,0,0,1
982020,0,0,1
982050,0,0,1
982060,0,0,1
982100,1,0,1
982120,0,0,1
982150,0,0,1
982180,0,0,1
982220,1,1,1
982270,0,0,1
982380,0,0,1
982400,0,0,1
982440,0,0,1
982450,1,1,1
982480,0,0,1
982540,0,0,1
982580,0,0,1
982680,0,0,1
982690,0,0,1
982700,0,0,1
982710,0,0,1
982760,0,0,1
982770,1,1,1
982840,0,1,1
982850,0,0,1
982860,1,1,1
982880,1,1,1
982890,1,1,1
982900,1,1,1
982990,0,0,1
983060,1,1,1
983120,0,0,1
983150,0,0,1
983170,0,0,1
983200,0,0,1
983230,0,0,1
983280,0,0,1
983340,0,0,1
983520,0,0,1
983590,0,0,1
983640,0,0,1
983760,0,0,1
983780,0,0,1
983790,0,0,1
983820,0,0,1
983840,0,0,1
983880,0,1,1
983890,0,1,1
983980,0,0,1
983990,0,0,1
984020,0,1,1
984030,0,0,1
984070,0,0,1
984080,0,0,1
984110,0,0,1
984170,0,0,1
984240,0,0,1
984250,0,0,1
984360,1,1,1
984450,0,1,1
984470,1,1,1
984510,0,1,1
984540,0,0,1
984560,1,1,1
984570,1,0,1
984580,0,0,1
984590,0,0,1
984660,0,0,1
984720,0,0,1
984750,0,0,1
984820,0,0,1
984870,0,0,1
984880,1,1,1
984910,1,1,1
985020,0,0,1
985040,0,0,1
985090,0,0,1
985260,0,0,1
985280,0,0,1
985330,0,0,1
985420,0,0,1
985430,0,0,1
985440,0,0,1
985500,0,0,1
985510,0,0,1
985530,0,0,1
985540,0,0,1
985560,0,0,1
985580,0,0,1
985620,0,1,1
985640,0,0,1
985680,0,0,1
985710,0,0,1
985760,0,0,1
985770,0,1,1
985800,0,0,1
985820,0,0,1
985840,0,0,1
985930,0,0,1
986010,0,0,1
986020,0,0,1
986080,0,0,1
986100,0,0,1
986280,0,0,1
986320,0,0,1
986340,0,0,1
986400,0,0,1
986460,0,0,1
986710,1,1,1
986820,0,1,1
986830,0,1,1
986990,0,0,1
987000,0,0,1
987020,0,0,1
987060,0,0,1
987180,0,0,1
987190,1,1,1
987200,0,1,1
987210,0,1,1
987230,0,0,1
987370,0,1,1
987490,0,0,1
987580,0,0,1
987590,0,0,1
987660,0,0,1
987710,0,0,1
987740,0,0,1
987770,0,0,1
987800,0,0,1
987820,0,1,1
987850,0,0,1
987900,0,0,1
987910,0,0,1
987980,0,0,1
987990,0,0,1
988070,0,0,1
988100,0,0,1
988110,0,0,1
988190,0,0,1
988240,1,1,1
988250,0,0,1
988330,0,0,1
988340,0,0,1
988370,0,0,1
988430,0,1,1
988480,0,1,1
988500,0,0,1
988600,0,0,1
988650,0,0,1
988890,0,0,1
988920,0,0,1
988980,0,0,1
989000,0,0,1
989010,0,1,1
989040,0,0,1
989050,0,0,1
989070,0,0,1
989140,0,0,1
989160,0,0,1
989190,0,0,1
989250,1,0,1
989340,0,0,1
989430,0,0,1
989450,0,0,1
989490,0,1,1
989540,0,0,1
989560,0,0,1
989630,0,0,1
989640,0,0,1
989650,0,0,1
989780,0,0,1
989870,0,0,1
989910,0,0,1
990060,0,0,1
990160,0,0,1
990180,0,0,1
990230,1,1,1
990250,0,1,1
990400,0,1,1
990500,0,0,1
990640,0,0,1
990720,0,0,1
990750,0,0,1
990850,0,0,1
990940,0,0,1
990950,0,0,1
990980,0,0,1
991070,0,1,1
991090,0,0,1
991100,0,0,1
991140,0,0,1
991150,0,0,1
991230,0,0,1
991280,0,1,1
991430,0,1,1
991480,0,0,1
991490,0,0,1
991500,0,0,1
991510,0,0,1
991620,0,1,1
991750,0,0,1
991780,0,0,1
991790,0,1,1
991860,0,0,1
991960,0,0,1
992000,0,0,1
992040,0,0,1
992050,0,0,1
992070,1,1,1
992120,0,0,1
992210,0,0,1
992300,0,0,1
992310,0,0,1
992330,0,0,1
992420,0,0,1
992490,0,0,1
992520,0,0,1
992560,0,0,1
992620,0,0,1
992700,0,1,1
992720,0,0,1
992730,0,0,1
992740,0,0,1
992750,0,0,1
992790,0,1,1
992860,1,1,1
992870,0,0,1
992880,0,0,1
992890,0,0,1
992950,0,0,1
992960,0,0,1
993170,1,1,1
993290,0,0,1
993330,0,0,1
993340,0,0,1
993360,0,0,1
993370,0,0,1
993400,0,0,1
993430,0,0,1
993460,0,0,1
993500,0,1,1
993580,0,0,1
993630,0,0,1
993640,0,0,1
993650,0,0,1
993680,0,0,1
993690,1,1,1
993750,1,1,1
993780,0,0,1
993810,0,0,1
993850,0,0,1
993890,0,0,1
993970,0,0,1
993990,0,1,1
994020,0,0,1
994170,0,0,1
994190,0,0,1
994220,0,1,1
994260,0,0,1
994280,0,0,1
994320,0,0,1
994380,0,0,1
994400,0,0,1
994520,0,1,1
994570,0,0,1
994590,0,0,1
994610,0,0,1
994650,0,0,1
994770,0,1,1
994790,0,0,1
994860,0,0,1
994870,0,0,1
994900,0,0,1
994930,0,0,1
995000,0,1,1
995050,0,1,1
995160,0,0,1
995170,0,0,1
995280,0,0,1
995330,0,0,1
995340,0,0,1
995450,0,0,1
995460,0,0,1
995480,0,0,1
995490,0,1,1
995660,0,0,1
995700,0,0,1
995720,0,0,1
995740,0,0,1
995790,0,0,1
995850,0,0,1
995870,0,0,1
995910,0,0,1
996050,1,1,1
996160,1,1,1
996280,0,0,1
996380,0,0,1
996450,1,1,1
996550,0,0,1
996710,0,0,1
996730,0,0,1
996830,0,1,1
996860,0,0,1
996920,0,0,1
996980,1,1,1
997000,0,0,1
997030,0,0,1
997180,0,0,1
997260,0,0,1
997270,0,0,1
997280,0,0,1
997340,0,0,1
997370,0,0,1
997430,0,0,1
997480,0,0,1
997530,1,1,1
997560,0,0,1
997600,0,0,1
997670,0,0,1
997700,0,0,1
997720,0,0,1
997730,0,0,1
997790,0,0,1
997870,0,0,1
997950,0,0,1
998150,0,0,1
998220,0,0,1
998330,0,0,1
998470,0,0,1
998480,0,0,1
998490,0,0,1
998570,0,0,1
998630,0,0,1
998640,0,0,1
998660,0,0,1
998690,0,0,1
998730,1,1,1
998790,0,0,1
998820,1,1,1
998850,0,1,1
998890,0,0,1
998930,0,0,1
998990,0,0,1
999030,0,0,1
999040,0,0,1
999170,0,0,1
999200,0,0,1
999250,0,0,1
999310,0,0,1
999350,0,0,1
999360,0,0,1
999410,0,1,1
999540,0,0,1
999560,0,0,1
999640,0,0,1
999750,0,0,1
999760,0,0,1
999830,1,1,1
999930,0,0,1
1000080,0,1,1
1000100,0,0,1
1000110,0,0,1
1000130,0,1,1
1000370,0,0,1
1000380,0,0,1
1000480,1,1,1
1000540,0,0,1
1000600,0,0,1
1000790,0,0,1
1000810,1,1,1
1000830,0,0,1
1000860,1,1,1
1000870,0,0,1
1000880,0,0,1
1000980,0,0,1
1000990,0,0,1
1001070,0,0,1
1001140,0,0,1
1001200,0,1,1
1001240,0,0,1
1001390,0,0,1
1001430,0,1,1
1001450,0,0,1
1001490,1,1,1
1001500,1,1,1
1001550,0,0,1
1001570,0,0,1
1001640,0,0,1
1001660,0,0,1
1001760,0,1,1
1001860,0,0,1
1001880,0,0,1
1001910,0,0,1
1001980,0,0,1
1002020,0,0,1
1002100,1,1,1
1002180,0,0,1
1002200,0,0,1
1002210,0,0,1
1002230,0,0,1
1002270,0,0,1
1002280,0,0,1
1002290,0,0,1
1002310,0,0,1
1002360,0,0,1
1002420,0,0,1
1002490,0,0,1
1002510,1,1,1
1002520,0,0,1
1002540,1,1,1
1002560,0,0,1
1002600,0,0,1
1002630,1,1,1
1002650,0,1,1
1002660,0,0,1
1002670,0,0,1
1002690,0,1,1
1002750,0,0,1
1002800,0,0,1
1002830,1,1,1
1002850,0,0,1
1002860,0,0,1
1002890,0,0,1
1002920,0,0,1
1002930,0,0,1
1002950,0,1,1
1002960,0,1,1
1002970,0,0,1
1002980,0,0,1
1003020,0,0,1
1003070,0,0,1
1003230,0,0,1
1003320,0,0,1
1003360,0,1,1
1003400,0,1,1
1003450,0,1,1
1003480,0,1,1
1003490,1,1,1
1003530,0,0,1
1003600,0,0,1
1003650,0,0,1
1003670,0,0,1
1003750,0,0,1
1003850,0,0,1
1003940,0,0,1
1004000,0,0,1
1004030,0,0,1
1004050,0,0,1
1004100,0,0,1
1004150,0,1,1
1004190,0,0,1
1004200,0,0,1
1004210,0,0,1
1004230,1,1,1
1004240,0,1,1
1004270,0,0,1
1004310,0,0,1
1004320,0,0,1
1004500,0,0,1
1004550,0,0,1
1004560,0,0,1
1004570,1,1,1
1004600,0,0,1
1004650,0,0,1
1004780,0,0,1
1004860,1,1,1
1005000,0,1,1
1005050,0,1,1
1005080,0,0,1
1005250,0,0,1
1005310,1,1,1
1005390,0,0,1
1005450,0,0,1
1005630,0,0,1
1005730,0,0,1
1005780,0,0,1
1005870,1,1,1
1005900,0,0,1
1005910,0,0,1
1005930,1,1,1
1006150,0,0,1
1006160,0,0,1
1006170,0,0,1
1006190,0,0,1
1006270,0,0,1
1006390,0,0,1
1006400,0,0,1
1006430,0,0,1
1006440,0,0,1
1006450,0,0,1
1006470,0,0,1
1006600,0,0,1
1006700,0,0,1
1006720,0,0,1
1006730,0,1,1
1006760,0,0,1
1006770,0,0,1
1006800,0,1,1
1006810,0,0,1
1006850,0,0,1
1006880,0,0,1
1006920,0,1,1
1007050,1,0,1
1007080,0,0,1
1007140,0,0,1
1007200,0,0,1
1007210,0,0,1
1007260,0,0,1
1007350,0,0,1
1007360,0,0,1
1007430,0,0,1
1007440,0,0,1
1007480,0,0,1
1007490,0,0,1
1007560,0,0,1
1007630,1,1,1
1007730,0,0,1
1007780,0,0,1
1007820,0,1,1
1007870,0,0,1
1007880,0,0,1
1007900,0,0,1
1007980,0,0,1
1008000,0,0,1
1008010,0,0,1
1008060,0,0,1
1008140,1,0,1
1008260,0,0,1
1008280,0,0,1
1008290,0,0,1
1008320,0,0,1
1008410,0,0,1
1008510,0,0,1
1008530,0,0,1
1008610,0,0,1
1008680,0,0,1
1008710,0,0,1
1008740,0,0,1
1008800,0,0,1
1008820,0,0,1
1008830,0,1,1
1008850,0,0,1
1008870,0,0,1
1008910,0,0,1
1008920,0,0,1
1009030,0,0,1
1009040,0,0,1
1009070,0,0,1
1009100,0,0,1
1009150,0,0,1
1009180,0,0,1
1009230,1,1,1
